CURSO;CAMPUS;ANO;SEM;QUANTIDADE
15A-MEDICINA;JUIZ DE FORA;1990;1;         2
15A-MEDICINA;JUIZ DE FORA;1990;3;         5
15A-MEDICINA;JUIZ DE FORA;1991;1;         2
15A-MEDICINA;JUIZ DE FORA;1991;3;         4
15A-MEDICINA;JUIZ DE FORA;1992;1;         1
15A-MEDICINA;JUIZ DE FORA;1992;3;         5
15A-MEDICINA;JUIZ DE FORA;1993;1;         4
15A-MEDICINA;JUIZ DE FORA;1993;3;         4
15A-MEDICINA;JUIZ DE FORA;1994;1;         3
15A-MEDICINA;JUIZ DE FORA;1994;3;         6
15A-MEDICINA;JUIZ DE FORA;1995;1;         8
15A-MEDICINA;JUIZ DE FORA;1995;3;         9
15A-MEDICINA;JUIZ DE FORA;1996;1;         6
15A-MEDICINA;JUIZ DE FORA;1996;3;         5
15A-MEDICINA;JUIZ DE FORA;1997;1;         7
15A-MEDICINA;JUIZ DE FORA;1997;3;         8
15A-MEDICINA;JUIZ DE FORA;1998;1;         6
15A-MEDICINA;JUIZ DE FORA;1998;3;        10
15A-MEDICINA;JUIZ DE FORA;1999;1;         9
15A-MEDICINA;JUIZ DE FORA;1999;3;         8
15A-MEDICINA;JUIZ DE FORA;2000;1;         9
15A-MEDICINA;JUIZ DE FORA;2000;3;         7
15A-MEDICINA;JUIZ DE FORA;2001;1;         6
15A-MEDICINA;JUIZ DE FORA;2001;3;         5
15A-MEDICINA;JUIZ DE FORA;2002;1;         3
15A-MEDICINA;JUIZ DE FORA;2002;3;         2
15A-MEDICINA;JUIZ DE FORA;2003;3;         2
15A-MEDICINA;JUIZ DE FORA;2004;1;         3
15A-MEDICINA;JUIZ DE FORA;2004;3;         2
15A-MEDICINA;JUIZ DE FORA;2005;1;         2
15A-MEDICINA;JUIZ DE FORA;2005;3;         4
15A-MEDICINA;JUIZ DE FORA;2006;1;         3
15A-MEDICINA;JUIZ DE FORA;2006;3;         4
15A-MEDICINA;JUIZ DE FORA;2007;1;         1
15A-MEDICINA;JUIZ DE FORA;2007;3;         2
15A-MEDICINA;JUIZ DE FORA;2008;1;         2
15A-MEDICINA;JUIZ DE FORA;2008;3;         1
15A-MEDICINA;JUIZ DE FORA;2009;1;         3
15A-MEDICINA;JUIZ DE FORA;2009;3;         3
15A-MEDICINA;JUIZ DE FORA;2010;1;         3
15A-MEDICINA;JUIZ DE FORA;2010;3;         3
15A-MEDICINA;JUIZ DE FORA;2011;1;         3
15A-MEDICINA;JUIZ DE FORA;2011;3;         3
15A-MEDICINA;JUIZ DE FORA;2012;1;         5
15A-MEDICINA;JUIZ DE FORA;2012;3;         9
15A-MEDICINA;JUIZ DE FORA;2013;1;         6
15A-MEDICINA;JUIZ DE FORA;2013;3;         8
15A-MEDICINA;JUIZ DE FORA;2014;1;        10
15A-MEDICINA;JUIZ DE FORA;2014;3;         8
15A-MEDICINA;JUIZ DE FORA;2015;1;         6
15A-MEDICINA;JUIZ DE FORA;2015;3;         7
15A-MEDICINA;JUIZ DE FORA;2016;1;         7
15A-MEDICINA;JUIZ DE FORA;2016;3;         7
15A-MEDICINA;JUIZ DE FORA;2017;1;         8
15A-MEDICINA;JUIZ DE FORA;2017;3;         5
15A-MEDICINA;JUIZ DE FORA;2018;1;         5
15A-MEDICINA;JUIZ DE FORA;2018;3;         5
15A-MEDICINA;JUIZ DE FORA;2019;1;         2
15A-MEDICINA;JUIZ DE FORA;2019;3;         8
15A-MEDICINA;JUIZ DE FORA;2020;1;         8
15A-MEDICINA;JUIZ DE FORA;2020;2;         1
15A-MEDICINA;JUIZ DE FORA;2020;3;         6
15A-MEDICINA;JUIZ DE FORA;2021;1;         6
15A-MEDICINA;JUIZ DE FORA;2021;3;        18
15A-MEDICINA;JUIZ DE FORA;2022;1;         3
16A-ODONTOLOGIA;JUIZ DE FORA;1985;1;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1986;3;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1989;1;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1989;3;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1990;1;         2
16A-ODONTOLOGIA;JUIZ DE FORA;1990;3;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1991;1;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1992;3;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1993;1;         4
16A-ODONTOLOGIA;JUIZ DE FORA;1993;3;         5
16A-ODONTOLOGIA;JUIZ DE FORA;1996;1;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1996;3;         1
16A-ODONTOLOGIA;JUIZ DE FORA;1997;3;         5
16A-ODONTOLOGIA;JUIZ DE FORA;1998;1;         4
16A-ODONTOLOGIA;JUIZ DE FORA;1998;3;         4
16A-ODONTOLOGIA;JUIZ DE FORA;1999;1;         3
16A-ODONTOLOGIA;JUIZ DE FORA;2000;1;         4
16A-ODONTOLOGIA;JUIZ DE FORA;2000;3;         3
16A-ODONTOLOGIA;JUIZ DE FORA;2001;1;         2
16A-ODONTOLOGIA;JUIZ DE FORA;2001;3;         4
16A-ODONTOLOGIA;JUIZ DE FORA;2002;1;         4
16A-ODONTOLOGIA;JUIZ DE FORA;2002;3;         4
16A-ODONTOLOGIA;JUIZ DE FORA;2003;1;         6
16A-ODONTOLOGIA;JUIZ DE FORA;2003;3;         7
16A-ODONTOLOGIA;JUIZ DE FORA;2004;1;         8
16A-ODONTOLOGIA;JUIZ DE FORA;2004;3;         8
16A-ODONTOLOGIA;JUIZ DE FORA;2005;1;         5
16A-ODONTOLOGIA;JUIZ DE FORA;2005;3;         5
16A-ODONTOLOGIA;JUIZ DE FORA;2006;1;         5
16A-ODONTOLOGIA;JUIZ DE FORA;2006;3;         5
16A-ODONTOLOGIA;JUIZ DE FORA;2007;1;         6
16A-ODONTOLOGIA;JUIZ DE FORA;2007;3;         4
16A-ODONTOLOGIA;JUIZ DE FORA;2008;1;         4
16A-ODONTOLOGIA;JUIZ DE FORA;2008;3;         1
16A-ODONTOLOGIA;JUIZ DE FORA;2009;1;         3
16A-ODONTOLOGIA;JUIZ DE FORA;2009;3;         4
16A-ODONTOLOGIA;JUIZ DE FORA;2010;1;         5
16A-ODONTOLOGIA;JUIZ DE FORA;2010;3;         6
16A-ODONTOLOGIA;JUIZ DE FORA;2011;1;         3
16A-ODONTOLOGIA;JUIZ DE FORA;2011;3;         3
16A-ODONTOLOGIA;JUIZ DE FORA;2012;1;         3
16A-ODONTOLOGIA;JUIZ DE FORA;2012;3;         4
16A-ODONTOLOGIA;JUIZ DE FORA;2013;1;         6
16A-ODONTOLOGIA;JUIZ DE FORA;2013;3;         9
16A-ODONTOLOGIA;JUIZ DE FORA;2014;1;        11
16A-ODONTOLOGIA;JUIZ DE FORA;2014;3;        14
16A-ODONTOLOGIA;JUIZ DE FORA;2015;1;        20
16A-ODONTOLOGIA;JUIZ DE FORA;2015;3;        20
16A-ODONTOLOGIA;JUIZ DE FORA;2016;1;        17
16A-ODONTOLOGIA;JUIZ DE FORA;2016;3;        12
16A-ODONTOLOGIA;JUIZ DE FORA;2017;1;        11
16A-ODONTOLOGIA;JUIZ DE FORA;2017;3;         7
16A-ODONTOLOGIA;JUIZ DE FORA;2018;1;        10
16A-ODONTOLOGIA;JUIZ DE FORA;2018;3;         9
16A-ODONTOLOGIA;JUIZ DE FORA;2019;1;         5
16A-ODONTOLOGIA;JUIZ DE FORA;2019;3;        11
16A-ODONTOLOGIA;JUIZ DE FORA;2020;1;         2
16A-ODONTOLOGIA;JUIZ DE FORA;2020;2;         6
16A-ODONTOLOGIA;JUIZ DE FORA;2020;3;         5
16A-ODONTOLOGIA;JUIZ DE FORA;2020;4;         2
16A-ODONTOLOGIA;JUIZ DE FORA;2021;1;         7
16A-ODONTOLOGIA;JUIZ DE FORA;2021;3;         9
16A-ODONTOLOGIA;JUIZ DE FORA;2022;1;         2
17A-PEDAGOGIA;JUIZ DE FORA;1980;3;         1
17A-PEDAGOGIA;JUIZ DE FORA;1982;3;         1
17A-PEDAGOGIA;JUIZ DE FORA;1983;1;         2
17A-PEDAGOGIA;JUIZ DE FORA;1983;3;         1
17A-PEDAGOGIA;JUIZ DE FORA;1984;3;         1
17A-PEDAGOGIA;JUIZ DE FORA;1985;1;         3
17A-PEDAGOGIA;JUIZ DE FORA;1985;3;         5
17A-PEDAGOGIA;JUIZ DE FORA;1986;1;         1
17A-PEDAGOGIA;JUIZ DE FORA;1986;3;         6
17A-PEDAGOGIA;JUIZ DE FORA;1987;1;         5
17A-PEDAGOGIA;JUIZ DE FORA;1987;3;         6
17A-PEDAGOGIA;JUIZ DE FORA;1988;1;         2
17A-PEDAGOGIA;JUIZ DE FORA;1988;3;        10
17A-PEDAGOGIA;JUIZ DE FORA;1989;1;         2
17A-PEDAGOGIA;JUIZ DE FORA;1989;3;        11
17A-PEDAGOGIA;JUIZ DE FORA;1990;1;         8
17A-PEDAGOGIA;JUIZ DE FORA;1990;3;        10
17A-PEDAGOGIA;JUIZ DE FORA;1991;1;        12
17A-PEDAGOGIA;JUIZ DE FORA;1991;3;        14
17A-PEDAGOGIA;JUIZ DE FORA;1992;1;        14
17A-PEDAGOGIA;JUIZ DE FORA;1992;3;         5
17A-PEDAGOGIA;JUIZ DE FORA;1993;1;         4
17A-PEDAGOGIA;JUIZ DE FORA;1993;3;         5
17A-PEDAGOGIA;JUIZ DE FORA;1994;1;         7
17A-PEDAGOGIA;JUIZ DE FORA;1994;3;         8
17A-PEDAGOGIA;JUIZ DE FORA;1995;1;        14
17A-PEDAGOGIA;JUIZ DE FORA;1995;3;        14
17A-PEDAGOGIA;JUIZ DE FORA;1996;1;         6
17A-PEDAGOGIA;JUIZ DE FORA;1996;3;         9
17A-PEDAGOGIA;JUIZ DE FORA;1997;1;         5
17A-PEDAGOGIA;JUIZ DE FORA;1997;3;         7
17A-PEDAGOGIA;JUIZ DE FORA;1998;1;        11
17A-PEDAGOGIA;JUIZ DE FORA;1998;3;        17
17A-PEDAGOGIA;JUIZ DE FORA;1999;1;        19
17A-PEDAGOGIA;JUIZ DE FORA;1999;3;        19
17A-PEDAGOGIA;JUIZ DE FORA;2000;1;        15
17A-PEDAGOGIA;JUIZ DE FORA;2000;3;         9
17A-PEDAGOGIA;JUIZ DE FORA;2001;1;        13
17A-PEDAGOGIA;JUIZ DE FORA;2001;3;        11
17A-PEDAGOGIA;JUIZ DE FORA;2002;1;        16
17A-PEDAGOGIA;JUIZ DE FORA;2002;3;        17
17A-PEDAGOGIA;JUIZ DE FORA;2003;1;        11
17A-PEDAGOGIA;JUIZ DE FORA;2003;3;         9
17A-PEDAGOGIA;JUIZ DE FORA;2004;1;        17
17A-PEDAGOGIA;JUIZ DE FORA;2004;3;        14
17A-PEDAGOGIA;JUIZ DE FORA;2005;1;        14
17A-PEDAGOGIA;JUIZ DE FORA;2005;3;        14
17A-PEDAGOGIA;JUIZ DE FORA;2006;1;         6
17A-PEDAGOGIA;JUIZ DE FORA;2006;3;         6
17A-PEDAGOGIA;JUIZ DE FORA;2007;1;         5
17A-PEDAGOGIA;JUIZ DE FORA;2007;3;         5
17A-PEDAGOGIA;JUIZ DE FORA;2008;1;         7
17A-PEDAGOGIA;JUIZ DE FORA;2008;3;         5
17A-PEDAGOGIA;JUIZ DE FORA;2009;1;         4
17A-PEDAGOGIA;JUIZ DE FORA;2009;3;         4
17A-PEDAGOGIA;JUIZ DE FORA;2010;1;         7
17A-PEDAGOGIA;JUIZ DE FORA;2010;3;         8
17A-PEDAGOGIA;JUIZ DE FORA;2011;1;         9
17A-PEDAGOGIA;JUIZ DE FORA;2011;3;        10
17A-PEDAGOGIA;JUIZ DE FORA;2012;1;         8
17A-PEDAGOGIA;JUIZ DE FORA;2012;3;         9
17A-PEDAGOGIA;JUIZ DE FORA;2013;1;        13
17A-PEDAGOGIA;JUIZ DE FORA;2013;3;        11
17A-PEDAGOGIA;JUIZ DE FORA;2014;1;        13
17A-PEDAGOGIA;JUIZ DE FORA;2014;3;        10
17A-PEDAGOGIA;JUIZ DE FORA;2015;1;         9
17A-PEDAGOGIA;JUIZ DE FORA;2015;3;         8
17A-PEDAGOGIA;JUIZ DE FORA;2016;1;        10
17A-PEDAGOGIA;JUIZ DE FORA;2016;3;        10
17A-PEDAGOGIA;JUIZ DE FORA;2017;1;        11
17A-PEDAGOGIA;JUIZ DE FORA;2017;3;        16
17A-PEDAGOGIA;JUIZ DE FORA;2018;1;        13
17A-PEDAGOGIA;JUIZ DE FORA;2018;3;        11
17A-PEDAGOGIA;JUIZ DE FORA;2019;1;         7
17A-PEDAGOGIA;JUIZ DE FORA;2019;3;         5
17A-PEDAGOGIA;JUIZ DE FORA;2020;1;         3
17A-PEDAGOGIA;JUIZ DE FORA;2020;3;         3
17A-PEDAGOGIA;JUIZ DE FORA;2021;1;         8
17A-PEDAGOGIA;JUIZ DE FORA;2021;3;        12
17A-PEDAGOGIA;JUIZ DE FORA;2022;1;         2
17A-PEDAGOGIA;JUIZ DE FORA;2022;3;         3
18A-QUÍMICA;JUIZ DE FORA;1980;3;         1
18A-QUÍMICA;JUIZ DE FORA;1981;3;         1
18A-QUÍMICA;JUIZ DE FORA;1983;3;         1
18A-QUÍMICA;JUIZ DE FORA;1984;3;         2
18A-QUÍMICA;JUIZ DE FORA;1985;1;         5
18A-QUÍMICA;JUIZ DE FORA;1986;3;         1
18A-QUÍMICA;JUIZ DE FORA;1987;1;         4
18A-QUÍMICA;JUIZ DE FORA;1987;3;         1
18A-QUÍMICA;JUIZ DE FORA;1988;3;         1
18A-QUÍMICA;JUIZ DE FORA;1989;1;         1
18A-QUÍMICA;JUIZ DE FORA;1990;1;         1
18A-QUÍMICA;JUIZ DE FORA;1991;1;         2
18A-QUÍMICA;JUIZ DE FORA;1992;1;         1
18A-QUÍMICA;JUIZ DE FORA;1993;1;         7
18A-QUÍMICA;JUIZ DE FORA;1993;3;         8
18A-QUÍMICA;JUIZ DE FORA;1994;1;         2
18A-QUÍMICA;JUIZ DE FORA;1994;3;         1
18A-QUÍMICA;JUIZ DE FORA;1995;1;         5
18A-QUÍMICA;JUIZ DE FORA;1995;3;         6
18A-QUÍMICA;JUIZ DE FORA;1996;1;         7
18A-QUÍMICA;JUIZ DE FORA;1996;3;        11
18A-QUÍMICA;JUIZ DE FORA;1997;1;         8
18A-QUÍMICA;JUIZ DE FORA;1997;3;         8
18A-QUÍMICA;JUIZ DE FORA;1998;1;        10
18A-QUÍMICA;JUIZ DE FORA;1998;3;         9
18A-QUÍMICA;JUIZ DE FORA;1999;1;        12
18A-QUÍMICA;JUIZ DE FORA;1999;3;        18
18A-QUÍMICA;JUIZ DE FORA;2000;1;        18
18A-QUÍMICA;JUIZ DE FORA;2000;3;        20
18A-QUÍMICA;JUIZ DE FORA;2001;1;        17
18A-QUÍMICA;JUIZ DE FORA;2001;3;        18
18A-QUÍMICA;JUIZ DE FORA;2002;1;        17
18A-QUÍMICA;JUIZ DE FORA;2002;3;        18
18A-QUÍMICA;JUIZ DE FORA;2003;1;        21
18A-QUÍMICA;JUIZ DE FORA;2003;3;        22
18A-QUÍMICA;JUIZ DE FORA;2004;1;        22
18A-QUÍMICA;JUIZ DE FORA;2004;3;        27
18A-QUÍMICA;JUIZ DE FORA;2005;1;        27
18A-QUÍMICA;JUIZ DE FORA;2005;3;        23
18A-QUÍMICA;JUIZ DE FORA;2006;1;        19
18A-QUÍMICA;JUIZ DE FORA;2006;3;        17
18A-QUÍMICA;JUIZ DE FORA;2007;1;        14
18A-QUÍMICA;JUIZ DE FORA;2007;3;        15
18A-QUÍMICA;JUIZ DE FORA;2008;1;        15
18A-QUÍMICA;JUIZ DE FORA;2008;3;        15
18A-QUÍMICA;JUIZ DE FORA;2009;1;        14
18A-QUÍMICA;JUIZ DE FORA;2009;3;        12
18A-QUÍMICA;JUIZ DE FORA;2010;1;        10
18A-QUÍMICA;JUIZ DE FORA;2010;3;         9
18A-QUÍMICA;JUIZ DE FORA;2011;1;         5
18A-QUÍMICA;JUIZ DE FORA;2011;3;         5
18A-QUÍMICA;JUIZ DE FORA;2012;1;         3
18A-QUÍMICA;JUIZ DE FORA;2013;3;         1
18A-QUÍMICA;JUIZ DE FORA;2014;1;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1981;3;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1982;3;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1984;1;         2
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1984;3;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1986;1;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1986;3;         2
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1987;1;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1987;3;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1988;1;         3
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1988;3;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1989;1;         8
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1989;3;         2
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1990;1;         2
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1990;3;         5
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1991;1;         6
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1991;3;         7
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1992;1;         5
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1992;3;        10
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1993;1;         9
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1993;3;        12
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1994;1;        13
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1994;3;        13
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1995;1;        16
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1995;3;        12
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1996;1;         7
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1996;3;         7
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1997;1;         7
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1997;3;         7
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1998;1;        11
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1998;3;        11
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1999;1;        10
19A-SERVIÇO SOCIAL;JUIZ DE FORA;1999;3;         9
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2000;1;         8
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2000;3;        10
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2001;1;         9
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2001;3;        10
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2002;1;         9
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2002;3;         9
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2003;1;         8
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2003;3;         5
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2004;1;         4
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2004;3;         3
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2005;1;         4
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2005;3;         5
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2006;1;         5
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2006;3;         2
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2007;1;         4
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2007;3;         4
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2008;1;         8
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2008;3;        10
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2009;1;         6
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2009;3;        10
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2010;1;        14
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2010;3;        12
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2011;1;        12
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2011;3;         8
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2012;1;         5
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2012;3;         5
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2013;1;         7
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2013;3;         9
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2014;1;         9
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2014;3;        10
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2015;1;         7
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2015;3;         3
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2016;1;         6
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2016;3;         4
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2017;1;         4
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2017;3;         5
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2018;1;         8
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2018;3;         4
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2019;1;         4
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2019;3;         1
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2020;1;         7
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2020;3;         2
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2021;1;         9
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2021;3;        10
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2022;1;         6
19A-SERVIÇO SOCIAL;JUIZ DE FORA;2022;3;         4
20A-FISIOTERAPIA;JUIZ DE FORA;1993;3;        11
20A-FISIOTERAPIA;JUIZ DE FORA;1994;1;         6
20A-FISIOTERAPIA;JUIZ DE FORA;1994;3;         6
20A-FISIOTERAPIA;JUIZ DE FORA;1995;1;         5
20A-FISIOTERAPIA;JUIZ DE FORA;1995;3;         4
20A-FISIOTERAPIA;JUIZ DE FORA;1996;3;         1
20A-FISIOTERAPIA;JUIZ DE FORA;1997;1;         2
20A-FISIOTERAPIA;JUIZ DE FORA;1997;3;         2
20A-FISIOTERAPIA;JUIZ DE FORA;1998;1;         1
20A-FISIOTERAPIA;JUIZ DE FORA;1998;3;         1
20A-FISIOTERAPIA;JUIZ DE FORA;1999;3;         1
20A-FISIOTERAPIA;JUIZ DE FORA;2000;1;         4
20A-FISIOTERAPIA;JUIZ DE FORA;2000;3;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2001;1;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2001;3;         5
20A-FISIOTERAPIA;JUIZ DE FORA;2002;1;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2002;3;         2
20A-FISIOTERAPIA;JUIZ DE FORA;2003;1;         2
20A-FISIOTERAPIA;JUIZ DE FORA;2003;3;         4
20A-FISIOTERAPIA;JUIZ DE FORA;2004;3;         1
20A-FISIOTERAPIA;JUIZ DE FORA;2005;3;         2
20A-FISIOTERAPIA;JUIZ DE FORA;2006;1;         4
20A-FISIOTERAPIA;JUIZ DE FORA;2006;3;         4
20A-FISIOTERAPIA;JUIZ DE FORA;2007;1;         4
20A-FISIOTERAPIA;JUIZ DE FORA;2007;3;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2008;1;         1
20A-FISIOTERAPIA;JUIZ DE FORA;2008;3;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2009;1;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2009;3;         5
20A-FISIOTERAPIA;JUIZ DE FORA;2010;1;         5
20A-FISIOTERAPIA;JUIZ DE FORA;2010;3;         4
20A-FISIOTERAPIA;JUIZ DE FORA;2011;1;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2011;3;         5
20A-FISIOTERAPIA;JUIZ DE FORA;2012;1;         8
20A-FISIOTERAPIA;JUIZ DE FORA;2012;3;        10
20A-FISIOTERAPIA;JUIZ DE FORA;2013;1;        15
20A-FISIOTERAPIA;JUIZ DE FORA;2013;3;         9
20A-FISIOTERAPIA;JUIZ DE FORA;2014;1;        11
20A-FISIOTERAPIA;JUIZ DE FORA;2014;3;        10
20A-FISIOTERAPIA;JUIZ DE FORA;2015;1;         8
20A-FISIOTERAPIA;JUIZ DE FORA;2015;3;        12
20A-FISIOTERAPIA;JUIZ DE FORA;2016;1;         9
20A-FISIOTERAPIA;JUIZ DE FORA;2016;3;         8
20A-FISIOTERAPIA;JUIZ DE FORA;2017;1;         5
20A-FISIOTERAPIA;JUIZ DE FORA;2017;3;         7
20A-FISIOTERAPIA;JUIZ DE FORA;2018;1;         5
20A-FISIOTERAPIA;JUIZ DE FORA;2018;3;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2019;1;         4
20A-FISIOTERAPIA;JUIZ DE FORA;2019;3;         8
20A-FISIOTERAPIA;JUIZ DE FORA;2020;1;         3
20A-FISIOTERAPIA;JUIZ DE FORA;2020;3;         5
